trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2136510,15,249283,Penn Station New York,"5150",0,5150,15,
2133743,15,249283,Penn Station New York,"5154",0,5154,15,
2133724,15,249283,Raritan,"5155",1,5155,115,
2133733,15,249509,High Bridge,"5175",1,5175,115,
2133734,15,249283,Penn Station New York,"5176",0,5176,15,
2133717,15,249283,High Bridge,"5179",1,5179,115,
2133709,15,249283,High Bridge,"5197",1,5197,115,
2144962,10,250244,Newark Penn Station,"5200",0,5200,20,
2137473,15,249283,Raritan,"5403",1,5403,115,
2133737,15,249283,Newark Penn Station,"5408",0,5408,15,
2133700,15,249283,Raritan,"5409",1,5409,115,
2133702,15,249283,Newark Penn Station,"5412",0,5412,15,
2133713,15,249283,Raritan,"5415",1,5415,115,
2133750,15,249283,Newark Penn Station,"5416",0,5416,15,
2133745,15,249283,Newark Penn Station,"5422",0,5422,15,
2134083,15,249283,Raritan,"5435",1,5435,115,
2133712,15,249283,Newark Penn Station,"5438",0,5438,15,
2133763,15,249285,Raritan,"5441",1,5441,115,
2133729,15,249283,Newark Penn Station,"5444",0,5444,15,
2133740,15,249283,Raritan,"5445",1,5445,115,
2133726,15,249283,Newark Penn Station,"5456",0,5456,15,
2133727,15,249283,Newark Penn Station,"5458",0,5458,15,
2133771,15,249339,Newark Penn Station,"5506",0,5506,15,
2133772,15,249339,Newark Penn Station,"5508",0,5508,15,
2133765,15,249339,Newark Penn Station,"5510",0,5510,15,
2133774,15,249339,Newark Penn Station,"5512",0,5512,15,
2133775,15,249339,Raritan,"5513",1,5513,115,
2133776,15,249339,Newark Penn Station,"5514",0,5514,15,
2132803,10,249954,Long Branch,"7245",1,7245,120,
2133777,15,249339,Raritan,"5515",1,5515,115,
2132796,10,249236,Penn Station New York,"7248",0,7248,20,
2133778,15,249339,Newark Penn Station,"5516",0,5516,15,
2132631,10,249236,Long Branch,"7249",1,7249,120,
2133779,15,249339,Raritan,"5517",1,5517,115,
2132794,10,249236,Penn Station New York,"7252",0,7252,20,
2133780,15,249339,Newark Penn Station,"5518",0,5518,15,
2133781,15,249339,Raritan,"5519",1,5519,115,
2133782,15,249339,Newark Penn Station,"5520",0,5520,15,
2133783,15,249339,Raritan,"5521",1,5521,115,
2133784,15,249339,Newark Penn Station,"5522",0,5522,15,
2133785,15,249339,Raritan,"5523",1,5523,115,
2133786,15,249339,Newark Penn Station,"5524",0,5524,15,
2133787,15,249339,Raritan,"5525",1,5525,115,
2133797,15,249339,Newark Penn Station,"5526",0,5526,15,
2133788,15,249339,Raritan,"5527",1,5527,115,
2133789,15,249339,Newark Penn Station,"5528",0,5528,15,
2133794,15,249339,Raritan,"5529",1,5529,115,
2133790,15,249339,Newark Penn Station,"5530",0,5530,15,
2133791,15,249339,Raritan,"5531",1,5531,115,
2133798,15,249339,Newark Penn Station,"5532",0,5532,15,
2133792,15,249339,Raritan,"5533",1,5533,115,
2133767,15,249339,Newark Penn Station,"5534",0,5534,15,
2133793,15,249339,Raritan,"5535",1,5535,115,
2133799,15,249339,Newark Penn Station,"5536",0,5536,15,
2133766,15,249339,Raritan,"5537",1,5537,115,
2133768,15,249339,Newark Penn Station,"5538",0,5538,15,
2133769,15,249339,Raritan,"5539",1,5539,115,
2133795,15,249339,Newark Penn Station,"5540",0,5540,15,
2133770,15,249339,Raritan,"5541",1,5541,115,
2133796,15,249339,Raritan,"5543",1,5543,115,
2133706,15,249283,Newark Penn Station,"5710",0,5710,15,
2133732,15,249283,Newark Penn Station,"5714",0,5714,15,
2133731,15,249283,Newark Penn Station,"5718",0,5718,15,
2133735,15,249283,High Bridge,"5719",1,5719,115,
2134084,15,249283,High Bridge,"5733",1,5733,115,
2133736,15,249283,Newark Penn Station,"5742",0,5742,15,
2137447,15,249283,High Bridge,"5743",1,5743,115,
2133707,15,249283,High Bridge,"5747",1,5747,115,
2133758,15,249283,Newark Penn Station,"5900",0,5900,15,
2133730,15,249283,Newark Penn Station,"5902",0,5902,15,
2131800,2,249232,Penn Station New York,"6200",0,6200,22,
2131259,2,249232,Penn Station New York,"6202",0,6202,22,
2131807,2,249232,Penn Station New York,"6204",0,6204,22,
2131799,2,249232,Montclair State University,"6209",1,6209,122,
2132065,2,249232,Penn Station New York,"6210",0,6210,22,
2131261,2,249232,Penn Station New York,"6214",0,6214,22,
2137332,2,249283,Montclair State University,"6215",1,6215,122,
2131262,2,249232,Montclair State University,"6219",1,6219,122,
2131263,2,249232,Penn Station New York,"6222",0,6222,22,
2131264,2,249232,Montclair State University,"6227",1,6227,122,
2131265,2,249232,Penn Station New York,"6230",0,6230,22,
2131267,2,249427,Montclair State University,"6233",1,6233,122,
2131268,2,249232,Penn Station New York,"6234",0,6234,22,
2131390,2,249232,Penn Station New York,"6238",0,6238,22,
2131269,2,249508,Montclair State University,"6241",1,6241,122,
2131270,2,249508,Montclair State University,"6245",1,6245,122,
2131865,2,249232,Penn Station New York,"6246",0,6246,22,
2131929,2,249232,Penn Station New York,"6252",0,6252,22,
2131272,2,249232,Montclair State University,"6253",1,6253,122,
2134561,2,249283,Penn Station New York,"6270",0,6270,22,
2132806,10,249234,Long Branch,"7257",1,7257,120,
2132791,10,249234,Penn Station New York,"7260",0,7260,20,
2131925,2,249730,Montclair State University,"6273",1,6273,122,
2131274,2,249232,Penn Station New York,"6274",0,6274,22,
2131383,2,249232,Penn Station New York,"6278",0,6278,22,
2132807,10,249234,Long Branch,"7261",1,7261,120,
2132793,10,249234,Penn Station New York,"7264",0,7264,20,
2132635,10,249236,Long Branch,"7265",1,7265,120,
2132100,2,250283,Montclair State University,"6279",1,6279,122,
2131384,2,249232,Penn Station New York,"6280",0,6280,22,
2131275,2,249232,Montclair State University,"6283",1,6283,122,
2131276,2,249232,Montclair State University,"6291",1,6291,122,
2131277,2,249232,Montclair State University,"6293",1,6293,122,
2131741,2,249232,Montclair State University,"6295",1,6295,122,
2131278,2,249232,Montclair State University,"6297",1,6297,122,
2131279,2,249232,Montclair State University,"6299",1,6299,122,
2131812,7,249232,Summit,"6305",1,6305,127,
2131977,7,249232,Summit,"6307",1,6307,127,
2133845,7,249283,Summit,"6311",1,6311,127,
2132809,10,249234,Long Branch,"7269",1,7269,120,
2133841,7,249283,Penn Station New York,"6314",0,6314,27,
2132640,10,249235,Penn Station New York,"7272",0,7272,20,
2131280,7,249232,Summit,"6317",1,6317,127,
2132084,7,249232,Penn Station New York,"6318",0,6318,27,
2131281,7,249232,Penn Station New York,"6320",0,6320,27,
2134093,7,249283,Penn Station New York,"6324",0,6324,27,
2137383,7,249432,Penn Station New York,"6328",0,6328,27,
2131284,7,249232,Penn Station New York,"6332",0,6332,27,
2131285,7,249666,Summit,"6339",1,6339,127,
2131287,7,249667,Summit,"6341",1,6341,127,
2131288,7,249436,Summit,"6343",1,6343,127,
2131924,7,249730,Summit,"6351",1,6351,127,
2131289,7,249436,Summit,"6359",1,6359,127,
2134114,7,249671,Penn Station New York,"6368",0,6368,27,
2131796,8,249232,Penn Station New York,"6406",0,6406,28,
2133833,8,249283,Penn Station New York,"6410",0,6410,28,
2132007,8,249672,Gladstone,"6437",1,6437,128,
2134798,7,249245,Dover,"6601",1,6601,127,
2131801,7,249232,Penn Station New York,"6602",0,6602,27,
2131286,7,249232,Penn Station New York,"6604",0,6604,27,
2131917,7,249232,Penn Station New York,"6606",0,6606,27,
2132072,7,249232,Penn Station New York,"6610",0,6610,27,
2134085,7,249283,Penn Station New York,"6612",0,6612,27,
2133847,7,249283,Dover,"6613",1,6613,127,
2133990,7,249283,Dover,"6615",1,6615,127,
2134113,7,249283,Penn Station New York,"6616",0,6616,27,
2133991,7,249283,Dover,"6617",1,6617,127,
2131775,7,249232,Penn Station New York,"6620",0,6620,27,
2131294,7,249232,Dover,"6621",1,6621,127,
2131295,7,249232,Dover,"6625",1,6625,127,
2131389,7,249232,Dover,"6627",1,6627,127,
2131296,7,249232,Dover,"6631",1,6631,127,
2131816,7,249232,Penn Station New York,"6632",0,6632,27,
2131783,7,249666,Dover,"6639",1,6639,127,
2131297,7,249232,Penn Station New York,"6640",0,6640,27,
2131728,7,249232,Dover,"6643",1,6643,127,
2131300,7,249232,Penn Station New York,"6644",0,6644,27,
2131301,7,249666,Penn Station New York,"6648",0,6648,27,
2131302,7,249232,Penn Station New York,"6650",0,6650,27,
2132038,7,249730,Dover,"6651",1,6651,127,
2131303,7,249667,Penn Station New York,"6654",0,6654,27,
2134096,7,249672,Dover,"6655",1,6655,127,
2131304,7,249232,Penn Station New York,"6656",0,6656,27,
2131305,7,249232,Penn Station New York,"6658",0,6658,27,
2131306,7,250283,Dover,"6659",1,6659,127,
2131309,7,249733,Dover,"6663",1,6663,127,
2131811,7,249232,Penn Station New York,"6664",0,6664,27,
2145229,7,249733,Penn Station New York,"6666",0,6666,27,
2131311,7,249232,Penn Station New York,"6668",0,6668,27,
2131312,7,249232,Penn Station New York,"6670",0,6670,27,
2131719,7,249232,Penn Station New York,"6672",0,6672,27,
2131578,7,249232,Penn Station New York,"6674",0,6674,27,
2131314,7,249232,Dover,"6675",1,6675,127,
2131316,7,249232,Dover,"6679",1,6679,127,
2134527,7,249240,Dover,"6905",1,6905,127,
2132411,7,249235,Penn Station New York,"6908",0,6908,27,
2132168,7,249235,Penn Station New York,"6910",0,6910,27,
2132169,7,249235,Penn Station New York,"6912",0,6912,27,
2132171,7,249235,Penn Station New York,"6914",0,6914,27,
2132172,7,249235,Dover,"6915",1,6915,127,
2132174,7,249235,Dover,"6917",1,6917,127,
2132175,7,249235,Penn Station New York,"6918",0,6918,27,
2132177,7,249235,Penn Station New York,"6920",0,6920,27,
2132178,7,250049,Dover,"6921",1,6921,127,
2132179,7,249235,Penn Station New York,"6922",0,6922,27,
2132181,7,249235,Penn Station New York,"6924",0,6924,27,
2132184,7,249235,Penn Station New York,"6926",0,6926,27,
2132182,7,249235,Penn Station New York,"6928",0,6928,27,
2132186,7,249235,Dover,"6929",1,6929,127,
2132187,7,249235,Dover,"6931",1,6931,127,
2132188,7,249235,Penn Station New York,"6932",0,6932,27,
2132189,7,249235,Dover,"6933",1,6933,127,
2132191,7,249235,Dover,"6935",1,6935,127,
2132192,7,249235,Penn Station New York,"6936",0,6936,27,
2132473,7,249235,Penn Station New York,"6938",0,6938,27,
2132195,7,249235,Dover,"6939",1,6939,127,
2132196,7,249235,Penn Station New York,"6940",0,6940,27,
2132410,7,249235,Penn Station New York,"6942",0,6942,27,
2132194,7,249235,Dover,"6943",1,6943,127,
2132198,7,249235,Penn Station New York,"6944",0,6944,27,
2134567,10,249235,Long Branch,"7201",1,7201,120,
2132667,10,249235,Long Branch,"7205",1,7205,120,
2132604,10,249235,Penn Station New York,"7212",0,7212,20,
2132625,10,249235,Long Branch,"7217",1,7217,120,
2137478,10,249235,Penn Station New York,"7220",0,7220,20,
2132783,10,249234,Penn Station New York,"7224",0,7224,20,
2132600,10,249236,Penn Station New York,"7224",0,7224,20,
2132627,10,249235,Long Branch,"7225",1,7225,120,
2132608,10,249236,Penn Station New York,"7228",0,7228,20,
2132797,10,249234,Long Branch,"7229",1,7229,120,
2132785,10,249234,Penn Station New York,"7232",0,7232,20,
